created_at,entry_id,field1,latitude,longitude,elevation,status
2020-04-09 19:54:09 UTC,1031,15.68,,,,
2020-04-09 19:54:40 UTC,1032,15.9,,,,
2020-04-09 19:55:12 UTC,1033,15.63,,,,
2020-04-09 19:55:44 UTC,1034,16.31,,,,
2020-04-09 19:56:16 UTC,1035,15.63,,,,
2020-04-09 19:56:48 UTC,1036,15.73,,,,
2020-04-09 19:57:20 UTC,1037,15.82,,,,
2020-04-09 19:57:53 UTC,1038,16.32,,,,
2020-04-09 19:58:24 UTC,1039,15.36,,,,
2020-04-09 19:58:56 UTC,1040,15.31,,,,
2020-04-09 19:59:28 UTC,1041,16.27,,,,
2020-04-09 20:00:00 UTC,1042,15.73,,,,
2020-04-09 20:00:31 UTC,1043,15.85,,,,
2020-04-09 20:01:03 UTC,1044,16.03,,,,
2020-04-09 20:01:35 UTC,1045,16.32,,,,
2020-04-09 20:02:07 UTC,1046,15.85,,,,
2020-04-09 20:02:39 UTC,1047,16.31,,,,
2020-04-09 20:03:11 UTC,1048,15.98,,,,
2020-04-09 20:03:42 UTC,1049,15.6,,,,
2020-04-09 20:04:14 UTC,1050,15.58,,,,
2020-04-09 20:04:46 UTC,1051,16.37,,,,
2020-04-09 20:05:18 UTC,1052,15.55,,,,
2020-04-09 20:05:49 UTC,1053,16.1,,,,
2020-04-09 20:06:21 UTC,1054,15.63,,,,
2020-04-09 20:06:53 UTC,1055,16.21,,,,
2020-04-09 20:07:25 UTC,1056,16.02,,,,
2020-04-09 20:07:57 UTC,1057,15.94,,,,
2020-04-09 20:08:28 UTC,1058,16.31,,,,
2020-04-09 20:09:00 UTC,1059,15.9,,,,
2020-04-09 20:09:32 UTC,1060,16.37,,,,
2020-04-09 20:10:04 UTC,1061,16.21,,,,
2020-04-09 20:10:35 UTC,1062,16.1,,,,
2020-04-09 20:11:07 UTC,1063,15.87,,,,
2020-04-09 20:11:39 UTC,1064,15.63,,,,
2020-04-09 20:12:11 UTC,1065,15.66,,,,
2020-04-09 20:12:43 UTC,1066,15.53,,,,
2020-04-09 20:13:14 UTC,1067,15.97,,,,
2020-04-09 20:13:46 UTC,1068,15.18,,,,
2020-04-09 20:14:18 UTC,1069,16.0,,,,
2020-04-09 20:14:50 UTC,1070,15.98,,,,
2020-04-09 20:15:21 UTC,1071,15.77,,,,
2020-04-09 20:15:53 UTC,1072,15.77,,,,
2020-04-09 20:16:25 UTC,1073,15.76,,,,
2020-04-09 20:16:57 UTC,1074,16.05,,,,
2020-04-09 20:17:28 UTC,1075,16.15,,,,
2020-04-09 20:18:00 UTC,1076,15.74,,,,
2020-04-09 20:18:31 UTC,1077,15.94,,,,
2020-04-09 20:19:03 UTC,1078,16.11,,,,
2020-04-09 20:19:35 UTC,1079,16.03,,,,
2020-04-09 20:20:07 UTC,1080,15.85,,,,
2020-04-09 20:20:38 UTC,1081,16.24,,,,
2020-04-09 20:21:10 UTC,1082,16.16,,,,
2020-04-09 20:21:42 UTC,1083,15.5,,,,
2020-04-09 20:22:14 UTC,1084,16.05,,,,
2020-04-09 20:22:46 UTC,1085,16.0,,,,
2020-04-09 20:23:17 UTC,1086,15.74,,,,
2020-04-09 20:23:49 UTC,1087,15.95,,,,
2020-04-09 20:24:21 UTC,1088,16.18,,,,
2020-04-09 20:24:53 UTC,1089,16.0,,,,
2020-04-09 20:25:24 UTC,1090,15.92,,,,
2020-04-09 20:25:56 UTC,1091,15.6,,,,
2020-04-09 20:26:28 UTC,1092,16.24,,,,
2020-04-09 20:27:00 UTC,1093,16.06,,,,
2020-04-09 20:27:32 UTC,1094,15.98,,,,
2020-04-09 20:28:03 UTC,1095,15.37,,,,
2020-04-09 20:28:35 UTC,1096,15.65,,,,
2020-04-09 20:29:07 UTC,1097,16.19,,,,
2020-04-09 20:29:39 UTC,1098,15.94,,,,
2020-04-09 20:30:10 UTC,1099,15.63,,,,
2020-04-09 20:30:42 UTC,1100,16.03,,,,
2020-04-09 20:31:14 UTC,1101,15.53,,,,
2020-04-09 20:31:46 UTC,1102,15.77,,,,
2020-04-09 20:32:17 UTC,1103,16.29,,,,
2020-04-09 20:32:49 UTC,1104,16.0,,,,
2020-04-09 20:33:21 UTC,1105,16.06,,,,
2020-04-09 20:33:53 UTC,1106,15.45,,,,
2020-04-09 20:34:25 UTC,1107,15.79,,,,
2020-04-09 20:34:56 UTC,1108,15.97,,,,
2020-04-09 20:35:28 UTC,1109,15.97,,,,
2020-04-09 20:36:00 UTC,1110,15.66,,,,
2020-04-09 20:36:32 UTC,1111,16.15,,,,
2020-04-09 20:37:03 UTC,1112,15.79,,,,
2020-04-09 20:37:35 UTC,1113,15.55,,,,
2020-04-09 20:38:07 UTC,1114,15.92,,,,
2020-04-09 20:38:39 UTC,1115,16.16,,,,
2020-04-09 20:39:10 UTC,1116,15.56,,,,
2020-04-09 20:39:42 UTC,1117,15.85,,,,
2020-04-09 20:40:14 UTC,1118,16.1,,,,
2020-04-09 20:40:46 UTC,1119,15.65,,,,
2020-04-09 20:41:17 UTC,1120,15.84,,,,
2020-04-09 20:41:49 UTC,1121,15.95,,,,
2020-04-09 20:42:21 UTC,1122,15.98,,,,
2020-04-09 20:42:53 UTC,1123,16.18,,,,
2020-04-09 20:43:24 UTC,1124,15.79,,,,
2020-04-09 20:43:57 UTC,1125,16.11,,,,
2020-04-09 20:44:28 UTC,1126,15.56,,,,
2020-04-09 20:45:00 UTC,1127,16.0,,,,
2020-04-09 20:45:42 UTC,1128,16.18,,,,
2020-04-09 20:46:14 UTC,1129,16.24,,,,
2020-04-09 20:46:50 UTC,1130,15.84,,,,
2020-04-09 20:47:22 UTC,1131,15.65,,,,
2020-04-09 20:47:54 UTC,1132,15.87,,,,
2020-04-09 20:48:26 UTC,1133,15.63,,,,
2020-04-09 20:48:58 UTC,1134,16.16,,,,
2020-04-09 20:49:29 UTC,1135,16.0,,,,
2020-04-09 20:50:01 UTC,1136,16.08,,,,
2020-04-09 20:50:33 UTC,1137,15.85,,,,
2020-04-09 20:51:05 UTC,1138,16.03,,,,
2020-04-09 20:51:36 UTC,1139,16.15,,,,
2020-04-09 20:52:08 UTC,1140,15.87,,,,
2020-04-09 20:52:40 UTC,1141,15.47,,,,
2020-04-09 20:53:12 UTC,1142,15.79,,,,
2020-04-09 20:53:43 UTC,1143,15.53,,,,
2020-04-09 20:54:15 UTC,1144,16.03,,,,
2020-04-09 20:54:47 UTC,1145,16.39,,,,
2020-04-09 20:55:18 UTC,1146,16.21,,,,
2020-04-09 20:55:50 UTC,1147,16.08,,,,
2020-04-09 20:56:22 UTC,1148,15.45,,,,
2020-04-09 20:56:54 UTC,1149,15.69,,,,
2020-04-09 20:57:26 UTC,1150,15.97,,,,
2020-04-09 20:57:57 UTC,1151,16.27,,,,
2020-04-09 20:58:29 UTC,1152,15.9,,,,
2020-04-09 20:59:01 UTC,1153,15.61,,,,
2020-04-09 20:59:33 UTC,1154,15.45,,,,
2020-04-09 21:00:05 UTC,1155,15.39,,,,
2020-04-09 21:00:36 UTC,1156,15.66,,,,
2020-04-09 21:01:08 UTC,1157,16.11,,,,
2020-04-09 21:01:40 UTC,1158,15.76,,,,
2020-04-09 21:02:12 UTC,1159,16.19,,,,
2020-04-09 21:02:44 UTC,1160,15.98,,,,
2020-04-09 21:03:15 UTC,1161,15.69,,,,
2020-04-09 21:03:47 UTC,1162,15.66,,,,
2020-04-09 21:04:19 UTC,1163,16.02,,,,
2020-04-09 21:04:51 UTC,1164,16.21,,,,
2020-04-09 21:05:23 UTC,1165,15.85,,,,
2020-04-09 21:05:55 UTC,1166,15.71,,,,
2020-04-09 21:06:26 UTC,1167,15.23,,,,
2020-04-09 21:06:58 UTC,1168,16.06,,,,
2020-04-09 21:07:30 UTC,1169,16.16,,,,
2020-04-09 21:08:01 UTC,1170,15.69,,,,
2020-04-09 21:08:34 UTC,1171,16.16,,,,
2020-04-09 21:09:05 UTC,1172,16.1,,,,
2020-04-09 21:09:37 UTC,1173,15.79,,,,
2020-04-09 21:10:09 UTC,1174,16.1,,,,
2020-04-09 21:10:41 UTC,1175,16.13,,,,
2020-04-09 21:11:12 UTC,1176,16.26,,,,
2020-04-09 21:11:44 UTC,1177,15.68,,,,
2020-04-09 21:12:16 UTC,1178,15.79,,,,
2020-04-09 21:12:48 UTC,1179,15.65,,,,
2020-04-09 21:13:19 UTC,1180,15.79,,,,
2020-04-09 21:13:51 UTC,1181,15.71,,,,
2020-04-09 21:14:23 UTC,1182,15.77,,,,
2020-04-09 21:14:55 UTC,1183,16.16,,,,
2020-04-09 21:15:27 UTC,1184,15.23,,,,
2020-04-09 21:15:59 UTC,1185,15.95,,,,
2020-04-09 21:16:35 UTC,1186,16.11,,,,
2020-04-09 21:17:07 UTC,1187,15.61,,,,
2020-04-09 21:17:39 UTC,1188,15.79,,,,
2020-04-09 21:18:11 UTC,1189,15.69,,,,
2020-04-09 21:18:42 UTC,1190,16.02,,,,
2020-04-09 21:19:14 UTC,1191,15.65,,,,
2020-04-09 21:19:46 UTC,1192,15.81,,,,
2020-04-09 21:20:17 UTC,1193,15.55,,,,
2020-04-09 21:20:49 UTC,1194,15.53,,,,
2020-04-09 21:21:21 UTC,1195,15.39,,,,
2020-04-09 21:21:52 UTC,1196,15.5,,,,
2020-04-09 21:22:24 UTC,1197,15.84,,,,
2020-04-09 21:22:56 UTC,1198,15.95,,,,
2020-04-09 21:23:28 UTC,1199,15.89,,,,
2020-04-09 21:24:00 UTC,1200,15.85,,,,
2020-04-09 21:24:32 UTC,1201,15.92,,,,
2020-04-09 21:25:04 UTC,1202,15.97,,,,
2020-04-09 21:25:35 UTC,1203,16.1,,,,
2020-04-09 21:26:07 UTC,1204,16.13,,,,
2020-04-09 21:26:39 UTC,1205,16.0,,,,
2020-04-09 21:27:11 UTC,1206,15.97,,,,
2020-04-09 21:27:42 UTC,1207,15.53,,,,
2020-04-09 21:28:14 UTC,1208,16.18,,,,
2020-04-09 21:28:46 UTC,1209,15.68,,,,
2020-04-09 21:29:18 UTC,1210,15.87,,,,
2020-04-09 21:29:50 UTC,1211,15.61,,,,
2020-04-09 21:30:21 UTC,1212,15.52,,,,
2020-04-09 21:30:53 UTC,1213,15.63,,,,
2020-04-09 21:31:25 UTC,1214,15.9,,,,
2020-04-09 21:31:57 UTC,1215,16.1,,,,
2020-04-09 21:32:28 UTC,1216,16.19,,,,
2020-04-09 21:33:00 UTC,1217,15.24,,,,
2020-04-09 21:33:32 UTC,1218,15.79,,,,
2020-04-09 21:34:04 UTC,1219,16.32,,,,
2020-04-09 21:34:35 UTC,1220,15.55,,,,
2020-04-09 21:35:07 UTC,1221,15.68,,,,
2020-04-09 21:35:39 UTC,1222,16.05,,,,
2020-04-09 21:36:11 UTC,1223,16.02,,,,
2020-04-09 21:36:42 UTC,1224,15.31,,,,
2020-04-09 21:37:14 UTC,1225,15.53,,,,
2020-04-09 21:37:46 UTC,1226,16.03,,,,
2020-04-09 21:38:18 UTC,1227,16.19,,,,
2020-04-09 21:38:50 UTC,1228,16.06,,,,
2020-04-09 21:39:21 UTC,1229,16.16,,,,
2020-04-09 21:39:54 UTC,1230,15.87,,,,
2020-04-09 21:40:25 UTC,1231,15.73,,,,
2020-04-09 21:40:57 UTC,1232,16.11,,,,
2020-04-09 21:41:29 UTC,1233,15.94,,,,
2020-04-09 21:42:00 UTC,1234,15.69,,,,
2020-04-09 21:42:32 UTC,1235,15.9,,,,
2020-04-09 21:43:04 UTC,1236,16.1,,,,
2020-04-09 21:43:35 UTC,1237,15.95,,,,
2020-04-09 21:44:07 UTC,1238,15.63,,,,
2020-04-09 21:44:39 UTC,1239,15.94,,,,
2020-04-09 21:45:11 UTC,1240,16.05,,,,
2020-04-09 21:45:43 UTC,1241,15.94,,,,
2020-04-09 21:46:14 UTC,1242,16.05,,,,
2020-04-09 21:46:46 UTC,1243,15.94,,,,
2020-04-09 21:47:18 UTC,1244,15.77,,,,
2020-04-09 21:47:50 UTC,1245,16.1,,,,
2020-04-09 21:48:22 UTC,1246,16.11,,,,
2020-04-09 21:48:53 UTC,1247,15.84,,,,
2020-04-09 21:49:25 UTC,1248,16.1,,,,
2020-04-09 21:49:56 UTC,1249,16.11,,,,
2020-04-09 21:50:28 UTC,1250,15.52,,,,
2020-04-09 21:51:00 UTC,1251,15.81,,,,
2020-04-09 21:51:32 UTC,1252,15.31,,,,
2020-04-09 21:52:03 UTC,1253,15.89,,,,
2020-04-09 21:52:36 UTC,1254,16.03,,,,
2020-04-09 21:53:07 UTC,1255,15.69,,,,
2020-04-09 21:53:39 UTC,1256,15.85,,,,
2020-04-09 21:54:11 UTC,1257,16.16,,,,
2020-04-09 21:54:43 UTC,1258,15.89,,,,
2020-04-09 21:55:15 UTC,1259,16.23,,,,
2020-04-09 21:55:46 UTC,1260,15.98,,,,
2020-04-09 21:56:19 UTC,1261,16.15,,,,
2020-04-09 21:56:50 UTC,1262,15.84,,,,
2020-04-09 21:57:22 UTC,1263,15.9,,,,
2020-04-09 21:57:54 UTC,1264,15.89,,,,
2020-04-09 21:58:25 UTC,1265,16.11,,,,
2020-04-09 21:58:57 UTC,1266,16.05,,,,
2020-04-09 21:59:29 UTC,1267,16.06,,,,
2020-04-09 22:00:01 UTC,1268,16.03,,,,
2020-04-09 22:00:32 UTC,1269,15.65,,,,
2020-04-09 22:01:04 UTC,1270,15.84,,,,
2020-04-09 22:01:36 UTC,1271,15.73,,,,
2020-04-09 22:02:08 UTC,1272,16.08,,,,
2020-04-09 22:02:40 UTC,1273,16.03,,,,
2020-04-09 22:03:11 UTC,1274,15.97,,,,
2020-04-09 22:03:43 UTC,1275,15.94,,,,
2020-04-09 22:04:15 UTC,1276,16.15,,,,
2020-04-09 22:04:47 UTC,1277,15.95,,,,
2020-04-09 22:05:19 UTC,1278,16.08,,,,
2020-04-09 22:05:50 UTC,1279,16.16,,,,
2020-04-09 22:06:22 UTC,1280,15.94,,,,
2020-04-09 22:06:54 UTC,1281,15.37,,,,
2020-04-09 22:07:26 UTC,1282,16.32,,,,
2020-04-09 22:07:57 UTC,1283,15.68,,,,
2020-04-09 22:08:29 UTC,1284,15.82,,,,
2020-04-09 22:09:01 UTC,1285,16.02,,,,
2020-04-09 22:09:32 UTC,1286,15.81,,,,
2020-04-09 22:10:04 UTC,1287,16.1,,,,
2020-04-09 22:10:36 UTC,1288,15.42,,,,
2020-04-09 22:11:08 UTC,1289,15.77,,,,
2020-04-09 22:11:40 UTC,1290,16.27,,,,
2020-04-09 22:12:11 UTC,1291,15.53,,,,
2020-04-09 22:12:43 UTC,1292,15.76,,,,
2020-04-09 22:13:15 UTC,1293,15.24,,,,
2020-04-09 22:13:46 UTC,1294,16.03,,,,
2020-04-09 22:14:18 UTC,1295,15.58,,,,
2020-04-09 22:14:50 UTC,1296,15.66,,,,
2020-04-09 22:15:22 UTC,1297,16.1,,,,
2020-04-09 22:15:54 UTC,1298,15.77,,,,
2020-04-09 22:16:26 UTC,1299,15.34,,,,
2020-04-09 22:16:58 UTC,1300,15.44,,,,
2020-04-09 22:17:29 UTC,1301,16.03,,,,
2020-04-09 22:18:01 UTC,1302,16.32,,,,
2020-04-09 22:18:33 UTC,1303,15.23,,,,
2020-04-09 22:19:05 UTC,1304,16.15,,,,
2020-04-09 22:19:37 UTC,1305,16.03,,,,
2020-04-09 22:20:09 UTC,1306,15.94,,,,
2020-04-09 22:20:40 UTC,1307,16.08,,,,
2020-04-09 22:21:12 UTC,1308,15.81,,,,
2020-04-09 22:21:44 UTC,1309,15.89,,,,
2020-04-09 22:22:15 UTC,1310,15.9,,,,
2020-04-09 22:22:47 UTC,1311,15.97,,,,
2020-04-09 22:23:19 UTC,1312,16.06,,,,
2020-04-09 22:23:51 UTC,1313,15.6,,,,
2020-04-09 22:24:23 UTC,1314,16.31,,,,
2020-04-09 22:24:55 UTC,1315,15.56,,,,
2020-04-09 22:25:27 UTC,1316,16.18,,,,
2020-04-09 22:25:59 UTC,1317,15.85,,,,
2020-04-09 22:26:30 UTC,1318,16.11,,,,
2020-04-09 22:27:02 UTC,1319,15.85,,,,
2020-04-09 22:27:34 UTC,1320,15.08,,,,
2020-04-09 22:28:05 UTC,1321,15.31,,,,
2020-04-09 22:28:37 UTC,1322,16.13,,,,
2020-04-09 22:29:09 UTC,1323,15.58,,,,
2020-04-09 22:29:41 UTC,1324,16.0,,,,
2020-04-09 22:30:12 UTC,1325,16.21,,,,
2020-04-09 22:30:44 UTC,1326,15.87,,,,
2020-04-09 22:31:16 UTC,1327,15.48,,,,
2020-04-09 22:31:47 UTC,1328,15.94,,,,
2020-04-09 22:32:19 UTC,1329,15.95,,,,
2020-04-09 22:32:51 UTC,1330,15.87,,,,
2020-04-09 22:33:22 UTC,1331,15.85,,,,
2020-04-09 22:33:54 UTC,1332,15.69,,,,
2020-04-09 22:34:26 UTC,1333,15.27,,,,
2020-04-09 22:34:58 UTC,1334,15.34,,,,
2020-04-09 22:35:29 UTC,1335,15.98,,,,
2020-04-09 22:36:01 UTC,1336,15.85,,,,
2020-04-09 22:36:33 UTC,1337,15.63,,,,
2020-04-09 22:37:05 UTC,1338,16.39,,,,
2020-04-09 22:37:36 UTC,1339,15.84,,,,
2020-04-09 22:38:08 UTC,1340,15.69,,,,
2020-04-09 22:38:40 UTC,1341,16.13,,,,
2020-04-09 22:39:11 UTC,1342,15.37,,,,
2020-04-09 22:39:43 UTC,1343,16.15,,,,
2020-04-09 22:40:15 UTC,1344,15.92,,,,
2020-04-09 22:40:47 UTC,1345,16.16,,,,
2020-04-09 22:41:18 UTC,1346,15.45,,,,
2020-04-09 22:41:50 UTC,1347,15.92,,,,
2020-04-09 22:42:22 UTC,1348,16.18,,,,
2020-04-09 22:42:54 UTC,1349,15.58,,,,
2020-04-09 22:43:26 UTC,1350,15.48,,,,
2020-04-09 22:43:57 UTC,1351,15.81,,,,
2020-04-09 22:44:29 UTC,1352,15.82,,,,
2020-04-09 22:45:01 UTC,1353,16.05,,,,
2020-04-09 22:45:32 UTC,1354,15.9,,,,
2020-04-09 22:46:05 UTC,1355,15.87,,,,
2020-04-09 22:46:37 UTC,1356,15.87,,,,
2020-04-09 22:47:09 UTC,1357,16.13,,,,
2020-04-09 22:47:41 UTC,1358,15.84,,,,
2020-04-09 22:48:12 UTC,1359,15.55,,,,
2020-04-09 22:48:44 UTC,1360,15.58,,,,
2020-04-09 22:49:16 UTC,1361,16.23,,,,
2020-04-09 22:49:48 UTC,1362,16.11,,,,
2020-04-09 22:50:19 UTC,1363,16.21,,,,
2020-04-09 22:50:51 UTC,1364,16.03,,,,
2020-04-09 22:51:23 UTC,1365,16.02,,,,
2020-04-09 22:51:55 UTC,1366,16.11,,,,
2020-04-09 22:52:27 UTC,1367,16.16,,,,
2020-04-09 22:52:58 UTC,1368,15.82,,,,
2020-04-09 22:53:30 UTC,1369,16.24,,,,
2020-04-09 22:54:02 UTC,1370,16.05,,,,
2020-04-09 22:54:34 UTC,1371,15.92,,,,
2020-04-09 22:55:05 UTC,1372,16.13,,,,
2020-04-09 22:55:37 UTC,1373,15.97,,,,
2020-04-09 22:56:09 UTC,1374,15.47,,,,
2020-04-09 22:56:41 UTC,1375,15.71,,,,
2020-04-09 22:57:13 UTC,1376,16.11,,,,
2020-04-09 22:57:44 UTC,1377,16.03,,,,
2020-04-09 22:58:16 UTC,1378,16.11,,,,
2020-04-09 22:58:48 UTC,1379,16.11,,,,
2020-04-09 22:59:20 UTC,1380,16.15,,,,
2020-04-09 22:59:52 UTC,1381,16.06,,,,
2020-04-09 23:00:24 UTC,1382,15.63,,,,
2020-04-09 23:00:56 UTC,1383,15.63,,,,
2020-04-09 23:01:27 UTC,1384,15.48,,,,
2020-04-09 23:01:59 UTC,1385,15.85,,,,
2020-04-09 23:02:31 UTC,1386,15.5,,,,
2020-04-09 23:03:03 UTC,1387,16.11,,,,
2020-04-09 23:03:34 UTC,1388,16.15,,,,
2020-04-09 23:04:06 UTC,1389,15.47,,,,
2020-04-09 23:04:38 UTC,1390,16.15,,,,
2020-04-09 23:05:10 UTC,1391,15.71,,,,
2020-04-09 23:05:41 UTC,1392,15.55,,,,
2020-04-09 23:06:13 UTC,1393,15.56,,,,
2020-04-09 23:06:45 UTC,1394,16.0,,,,
2020-04-09 23:07:16 UTC,1395,15.42,,,,
2020-04-09 23:07:48 UTC,1396,16.06,,,,
2020-04-09 23:08:20 UTC,1397,15.98,,,,
2020-04-09 23:08:52 UTC,1398,16.26,,,,
2020-04-09 23:09:23 UTC,1399,15.61,,,,
2020-04-09 23:09:55 UTC,1400,15.47,,,,
2020-04-09 23:10:27 UTC,1401,15.55,,,,
2020-04-09 23:10:59 UTC,1402,15.74,,,,
2020-04-09 23:11:30 UTC,1403,16.06,,,,
2020-04-09 23:12:02 UTC,1404,15.87,,,,
2020-04-09 23:12:34 UTC,1405,15.61,,,,
2020-04-09 23:13:05 UTC,1406,15.9,,,,
2020-04-09 23:13:37 UTC,1407,15.6,,,,
2020-04-09 23:14:09 UTC,1408,16.11,,,,
2020-04-09 23:14:41 UTC,1409,16.02,,,,
2020-04-09 23:15:12 UTC,1410,16.05,,,,
2020-04-09 23:15:44 UTC,1411,15.66,,,,
2020-04-09 23:16:16 UTC,1412,15.66,,,,
2020-04-09 23:16:47 UTC,1413,16.0,,,,
2020-04-09 23:17:19 UTC,1414,15.74,,,,
2020-04-09 23:17:51 UTC,1415,15.98,,,,
2020-04-09 23:18:23 UTC,1416,15.89,,,,
2020-04-09 23:18:54 UTC,1417,15.69,,,,
2020-04-09 23:19:26 UTC,1418,15.77,,,,
2020-04-09 23:19:58 UTC,1419,15.55,,,,
2020-04-09 23:20:30 UTC,1420,15.58,,,,
2020-04-09 23:21:01 UTC,1421,15.65,,,,
2020-04-09 23:21:33 UTC,1422,15.85,,,,
2020-04-09 23:22:05 UTC,1423,15.77,,,,
2020-04-09 23:22:37 UTC,1424,16.16,,,,
2020-04-09 23:23:09 UTC,1425,16.15,,,,
2020-04-09 23:23:41 UTC,1426,15.94,,,,
2020-04-09 23:24:13 UTC,1427,16.21,,,,
2020-04-09 23:24:44 UTC,1428,15.66,,,,
2020-04-09 23:25:16 UTC,1429,15.85,,,,
2020-04-09 23:25:48 UTC,1430,16.26,,,,
2020-04-09 23:26:20 UTC,1431,15.94,,,,
2020-04-09 23:26:52 UTC,1432,15.71,,,,
2020-04-09 23:27:23 UTC,1433,16.02,,,,
2020-04-09 23:27:55 UTC,1434,15.84,,,,
2020-04-09 23:28:27 UTC,1435,15.5,,,,
2020-04-09 23:28:59 UTC,1436,15.11,,,,
2020-04-09 23:29:31 UTC,1437,15.97,,,,
2020-04-09 23:30:03 UTC,1438,15.98,,,,
2020-04-09 23:30:34 UTC,1439,16.27,,,,
2020-04-09 23:31:06 UTC,1440,16.03,,,,
2020-04-09 23:31:38 UTC,1441,16.11,,,,
2020-04-09 23:32:09 UTC,1442,15.95,,,,
2020-04-09 23:32:41 UTC,1443,16.31,,,,
2020-04-09 23:33:13 UTC,1444,15.69,,,,
2020-04-09 23:33:45 UTC,1445,16.1,,,,
2020-04-09 23:34:17 UTC,1446,15.92,,,,
2020-04-09 23:34:48 UTC,1447,15.48,,,,
2020-04-09 23:35:20 UTC,1448,16.32,,,,
2020-04-09 23:35:52 UTC,1449,16.24,,,,
2020-04-09 23:36:24 UTC,1450,16.16,,,,
2020-04-09 23:36:55 UTC,1451,16.19,,,,
2020-04-09 23:37:27 UTC,1452,16.34,,,,
2020-04-09 23:37:59 UTC,1453,16.16,,,,
2020-04-09 23:38:31 UTC,1454,16.16,,,,
2020-04-09 23:39:02 UTC,1455,15.81,,,,
2020-04-09 23:39:34 UTC,1456,15.82,,,,
2020-04-09 23:40:06 UTC,1457,15.84,,,,
2020-04-09 23:40:38 UTC,1458,15.68,,,,
2020-04-09 23:41:09 UTC,1459,15.42,,,,
2020-04-09 23:41:41 UTC,1460,15.58,,,,
2020-04-09 23:42:13 UTC,1461,15.66,,,,
2020-04-09 23:42:45 UTC,1462,15.92,,,,
2020-04-09 23:43:17 UTC,1463,16.06,,,,
2020-04-09 23:43:48 UTC,1464,15.6,,,,
2020-04-09 23:44:20 UTC,1465,16.32,,,,
2020-04-09 23:44:52 UTC,1466,15.94,,,,
2020-04-09 23:45:24 UTC,1467,15.71,,,,
2020-04-09 23:45:55 UTC,1468,15.98,,,,
2020-04-09 23:46:27 UTC,1469,15.34,,,,
2020-04-09 23:46:59 UTC,1470,16.26,,,,
2020-04-09 23:47:31 UTC,1471,16.05,,,,
2020-04-09 23:48:03 UTC,1472,15.82,,,,
2020-04-09 23:48:35 UTC,1473,16.21,,,,
2020-04-09 23:49:12 UTC,1474,15.58,,,,
2020-04-09 23:49:44 UTC,1475,15.63,,,,
2020-04-09 23:50:15 UTC,1476,15.55,,,,
2020-04-09 23:50:47 UTC,1477,16.05,,,,
2020-04-09 23:51:19 UTC,1478,16.35,,,,
2020-04-09 23:51:51 UTC,1479,15.81,,,,
2020-04-09 23:52:23 UTC,1480,15.68,,,,
2020-04-09 23:52:54 UTC,1481,15.68,,,,
2020-04-09 23:53:26 UTC,1482,16.1,,,,
2020-04-09 23:53:58 UTC,1483,15.97,,,,
2020-04-09 23:54:30 UTC,1484,15.4,,,,
2020-04-09 23:55:01 UTC,1485,16.24,,,,
2020-04-09 23:55:33 UTC,1486,16.34,,,,
2020-04-09 23:56:05 UTC,1487,16.1,,,,
2020-04-09 23:56:37 UTC,1488,15.18,,,,
2020-04-09 23:57:08 UTC,1489,16.31,,,,
2020-04-09 23:57:40 UTC,1490,15.9,,,,
2020-04-09 23:58:12 UTC,1491,15.95,,,,
2020-04-09 23:58:43 UTC,1492,15.94,,,,
2020-04-09 23:59:15 UTC,1493,15.45,,,,
2020-04-09 23:59:47 UTC,1494,16.08,,,,
2020-04-10 00:00:19 UTC,1495,16.1,,,,
2020-04-10 00:00:51 UTC,1496,16.24,,,,
2020-04-10 00:01:22 UTC,1497,16.06,,,,
2020-04-10 00:01:54 UTC,1498,15.87,,,,
2020-04-10 00:02:26 UTC,1499,16.27,,,,
2020-04-10 00:02:58 UTC,1500,16.03,,,,
2020-04-10 00:03:29 UTC,1501,15.89,,,,
2020-04-10 00:04:01 UTC,1502,15.53,,,,
2020-04-10 00:04:33 UTC,1503,15.16,,,,
2020-04-10 00:05:04 UTC,1504,16.08,,,,
2020-04-10 00:05:36 UTC,1505,16.13,,,,
2020-04-10 00:06:08 UTC,1506,15.97,,,,
2020-04-10 00:06:40 UTC,1507,15.85,,,,
2020-04-10 00:07:11 UTC,1508,16.18,,,,
2020-04-10 00:07:43 UTC,1509,16.05,,,,
2020-04-10 00:08:15 UTC,1510,15.97,,,,
2020-04-10 00:08:47 UTC,1511,15.95,,,,
2020-04-10 00:09:18 UTC,1512,16.13,,,,
2020-04-10 00:09:50 UTC,1513,16.1,,,,
2020-04-10 00:10:22 UTC,1514,16.02,,,,
2020-04-10 00:10:53 UTC,1515,15.94,,,,
2020-04-10 00:11:30 UTC,1516,16.15,,,,
2020-04-10 00:12:02 UTC,1517,16.03,,,,
2020-04-10 00:12:34 UTC,1518,16.13,,,,
2020-04-10 00:13:06 UTC,1519,16.21,,,,
2020-04-10 00:13:38 UTC,1520,15.65,,,,
2020-04-10 00:14:09 UTC,1521,16.18,,,,
2020-04-10 00:14:41 UTC,1522,16.1,,,,
2020-04-10 00:15:13 UTC,1523,15.39,,,,
2020-04-10 00:15:45 UTC,1524,15.76,,,,
2020-04-10 00:16:17 UTC,1525,16.29,,,,
2020-04-10 00:16:48 UTC,1526,16.13,,,,
2020-04-10 00:17:20 UTC,1527,15.89,,,,
2020-04-10 00:17:52 UTC,1528,15.68,,,,
2020-04-10 00:18:24 UTC,1529,16.19,,,,
